year,oshpd_id,facility_name,county_name,er_service_level_desc,type,count
2017,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Admit,11349
2017,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Visit,40995
2017,106190534,OLYMPIA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,4760
2017,106190534,OLYMPIA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,21810
2017,106190541,MONROVIA MEMORIAL HOSPITAL,LOS ANGELES,,ED_Admit,1
2017,106190541,MONROVIA MEMORIAL HOSPITAL,LOS ANGELES,,ED_Visit,
2017,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,964
2017,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,22915
2017,106190555,CEDARS SINAI MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,26719
2017,106190555,CEDARS SINAI MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,63825
2017,106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,10676
2017,106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,56935
2017,106190570,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,1177
2017,106190570,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,5605
2017,106190587,COLLEGE MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,5650
2017,106190587,COLLEGE MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,9079
2017,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,12890
2017,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,82109
2017,106190631,PIH HEALTH HOSPITAL - WHITTIER,LOS ANGELES,BASIC,ED_Admit,11865
2017,106190631,PIH HEALTH HOSPITAL - WHITTIER,LOS ANGELES,BASIC,ED_Visit,63934
2017,106190636,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,9101
2017,106190636,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,56668
2017,106190673,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2960
2017,106190673,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,15711
2017,106190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,BASIC,ED_Admit,3706
2017,106190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,BASIC,ED_Visit,36890
2017,106190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,BASIC,ED_Admit,8448
2017,106190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,BASIC,ED_Visit,40121
2017,106190696,PACIFICA HOSPITAL OF THE VALLEY,LOS ANGELES,BASIC,ED_Admit,2603
2017,106190696,PACIFICA HOSPITAL OF THE VALLEY,LOS ANGELES,BASIC,ED_Visit,10938
2017,106190708,SHERMAN OAKS HOSPITAL,LOS ANGELES,BASIC,ED_Admit,4991
2017,106190708,SHERMAN OAKS HOSPITAL,LOS ANGELES,BASIC,ED_Visit,21273
2017,106190754,ST. FRANCIS MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,12797
2017,106190754,ST. FRANCIS MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,65542
2017,106190756,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,BASIC,ED_Admit,6300
2017,106190756,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,BASIC,ED_Visit,20913
2017,106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,10031
2017,106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,56340
2017,106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,STANDBY,ED_Admit,7095
2017,106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,STANDBY,ED_Visit,23032
2017,106190766,COAST PLAZA HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2498
2017,106190766,COAST PLAZA HOSPITAL,LOS ANGELES,BASIC,ED_Visit,13876
2017,106190796,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,ED_Admit,10530
2017,106190796,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,ED_Visit,40127
2017,106190812,VALLEY PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,ED_Admit,6888
2017,106190812,VALLEY PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,ED_Visit,63015
2017,106190818,USC VERDUGO HILLS HOSPITAL,LOS ANGELES,BASIC,ED_Admit,4379
2017,106190818,USC VERDUGO HILLS HOSPITAL,LOS ANGELES,BASIC,ED_Visit,18976
2017,106190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,7618
2017,106190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,50562
2017,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,ED_Admit,9820
2017,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,ED_Visit,53246
2017,106190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,4814
2017,106190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,27018
2017,106190949,HENRY MAYO NEWHALL HOSPITAL,LOS ANGELES,BASIC,ED_Admit,9726
2017,106190949,HENRY MAYO NEWHALL HOSPITAL,LOS ANGELES,BASIC,ED_Visit,60409
2017,106191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,12700
2017,106191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,67538
2017,106191228,LAC+USC MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,ED_Admit,22376
2017,106191228,LAC+USC MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,ED_Visit,113509
2017,106191230,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Admit,3858
2017,106191230,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Visit,79856
2017,106191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,8272
2017,106191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,59165
2017,106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,,ED_Admit,5
2017,106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,,ED_Visit,
2017,106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,LOS ANGELES,BASIC,ED_Admit,3809
2017,106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,LOS ANGELES,BASIC,ED_Visit,39521
2017,106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,LOS ANGELES,BASIC,ED_Admit,5336
2017,106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,LOS ANGELES,BASIC,ED_Visit,79375
2017,106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,BASIC,ED_Admit,7841
2017,106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,BASIC,ED_Visit,95820
2017,106196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,7024
2017,106196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,67086
2017,106201281,MADERA COMMUNITY HOSPITAL,MADERA,BASIC,ED_Admit,2423
2017,106201281,MADERA COMMUNITY HOSPITAL,MADERA,BASIC,ED_Visit,34851
2017,106204019,VALLEY CHILDREN'S HOSPITAL,MADERA,BASIC,ED_Admit,7723
2017,106204019,VALLEY CHILDREN'S HOSPITAL,MADERA,BASIC,ED_Visit,110987
2017,106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,MARIN,BASIC,ED_Admit,3439
2017,106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,MARIN,BASIC,ED_Visit,26218
2017,106211006,MARIN GENERAL HOSPITAL,MARIN,BASIC,ED_Admit,5619
2017,106211006,MARIN GENERAL HOSPITAL,MARIN,BASIC,ED_Visit,29430
2017,106214034,NOVATO COMMUNITY HOSPITAL,MARIN,BASIC,ED_Admit,1433
2017,106214034,NOVATO COMMUNITY HOSPITAL,MARIN,BASIC,ED_Visit,13545
2017,106220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,STANDBY,ED_Admit,116
2017,106220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,STANDBY,ED_Visit,7000
2017,106231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,STANDBY,ED_Admit,612
2017,106231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,STANDBY,ED_Visit,9693
2017,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,ED_Admit,1949
2017,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,ED_Visit,27683
2017,106234038,ADVENTIST HEALTH HOWARD MEMORIAL,MENDOCINO,BASIC,ED_Admit,997
2017,106234038,ADVENTIST HEALTH HOWARD MEMORIAL,MENDOCINO,BASIC,ED_Visit,13372
2017,106240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,BASIC,ED_Admit,847
2017,106240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,BASIC,ED_Visit,33489
2017,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Admit,8784
2017,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Visit,61856
2017,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Admit,9
2017,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Visit,334
2017,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Admit,144
2017,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Visit,4702
2017,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Admit,456
2017,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Visit,8538
2017,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Admit,8460
2017,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Visit,48411
2017,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,419
2017,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,12632
2017,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,7769
2017,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,50208
2017,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,6936
2017,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,47956
2017,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Admit,4237
2017,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Visit,25461
2017,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Admit,1024
2017,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Visit,7139
2017,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Admit,3949
2017,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Visit,24161
2017,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Admit,988
2017,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Visit,12373
2017,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,BASIC,ED_Admit,6872
2017,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,BASIC,ED_Visit,83422
2017,106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,6701
2017,106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,27722
2017,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,4834
2017,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,30953
2017,106301140,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,940
2017,106301140,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,6831
2017,106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER - EUCLID,ORANGE,BASIC,ED_Admit,11230
2017,106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER - EUCLID,ORANGE,BASIC,ED_Visit,41562
2017,106301188,ANAHEIM GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,2495
2017,106301188,ANAHEIM GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,14717
2017,106301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ORANGE,BASIC,ED_Admit,19413
2017,106301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ORANGE,BASIC,ED_Visit,100275
2017,106301209,HUNTINGTON BEACH HOSPITAL,ORANGE,BASIC,ED_Admit,3037
2017,106301209,HUNTINGTON BEACH HOSPITAL,ORANGE,BASIC,ED_Visit,16092
2017,106301234,LA PALMA INTERCOMMUNITY HOSPITAL,ORANGE,BASIC,ED_Admit,2960
2017,106301234,LA PALMA INTERCOMMUNITY HOSPITAL,ORANGE,BASIC,ED_Visit,15677
2017,106301248,LOS ALAMITOS MEDICAL CENTER,ORANGE,BASIC,ED_Admit,6759
2017,106301248,LOS ALAMITOS MEDICAL CENTER,ORANGE,BASIC,ED_Visit,27632
2017,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,1899
2017,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,17890
2017,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,10892
2017,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,41187
2017,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Admit,13404
2017,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Visit,41004
2017,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Admit,3857
2017,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Visit,24561
2017,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Admit,2514
2017,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Visit,29446
2017,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Admit,7744
2017,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Visit,31240
2017,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Admit,2958
2017,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Visit,14824
2017,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Admit,10469
2017,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Visit,65922
2017,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Admit,9404
2017,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Visit,61677
2017,106301357,FOOTHILL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,1264
2017,106301357,FOOTHILL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,2468
2017,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Admit,5698
2017,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Visit,25901
2017,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,5731
2017,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,21461
2017,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Admit,1071
2017,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Visit,12653
2017,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Admit,11200
2017,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Visit,104502
2017,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,,ED_Admit,12
2017,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,,ED_Visit,
2017,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,ED_Admit,2436
2017,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,ED_Visit,26471
2017,106311000,SUTTER ROSEVILLE MEDICAL CENTER,PLACER,BASIC,ED_Admit,12700
2017,106311000,SUTTER ROSEVILLE MEDICAL CENTER,PLACER,BASIC,ED_Visit,65710
2017,106314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,PLACER,BASIC,ED_Admit,11721
2017,106314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,PLACER,BASIC,ED_Visit,106496
2017,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,ED_Admit,112
2017,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,ED_Visit,3862
2017,106320986,PLUMAS DISTRICT HOSPITAL,PLUMAS,STANDBY,ED_Admit,311
2017,106320986,PLUMAS DISTRICT HOSPITAL,PLUMAS,STANDBY,ED_Visit,4121
2017,106321016,SENECA DISTRICT HOSPITAL,PLUMAS,STANDBY,ED_Admit,134
2017,106321016,SENECA DISTRICT HOSPITAL,PLUMAS,STANDBY,ED_Visit,2990
2017,106331152,CORONA REGIONAL MEDICAL CENTER-MAIN,RIVERSIDE,BASIC,ED_Admit,5770
2017,106331152,CORONA REGIONAL MEDICAL CENTER-MAIN,RIVERSIDE,BASIC,ED_Visit,44405
2017,106331164,DESERT REGIONAL MEDICAL CENTER,RIVERSIDE,COMPREHENSIVE,ED_Admit,12067
2017,106331164,DESERT REGIONAL MEDICAL CENTER,RIVERSIDE,COMPREHENSIVE,ED_Visit,63294
2017,106331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,BASIC,ED_Admit,17538
2017,106331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,BASIC,ED_Visit,63054
2017,106331194,HEMET VALLEY MEDICAL CENTER,RIVERSIDE,BASIC,ED_Admit,6741
2017,106331194,HEMET VALLEY MEDICAL CENTER,RIVERSIDE,BASIC,ED_Visit,46345
2017,106331216,JOHN F KENNEDY MEMORIAL HOSPITAL,RIVERSIDE,BASIC,ED_Admit,3648
2017,106331216,JOHN F KENNEDY MEMORIAL HOSPITAL,RIVERSIDE,BASIC,ED_Visit,43192
2017,106331288,PALO VERDE HOSPITAL,RIVERSIDE,STANDBY,ED_Admit,468
2017,106331288,PALO VERDE HOSPITAL,RIVERSIDE,STANDBY,ED_Visit,9143
2017,106331293,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,RIVERSIDE,BASIC,ED_Admit,4257
2017,106331293,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,RIVERSIDE,BASIC,ED_Visit,39612
2017,106331312,RIVERSIDE COMMUNITY HOSPITAL,RIVERSIDE,BASIC,ED_Admit,18415
2017,106331312,RIVERSIDE COMMUNITY HOSPITAL,RIVERSIDE,BASIC,ED_Visit,105795
2017,106331326,SAN GORGONIO MEMORIAL HOSPITAL,RIVERSIDE,BASIC,ED_Admit,2787
2017,106331326,SAN GORGONIO MEMORIAL HOSPITAL,RIVERSIDE,BASIC,ED_Visit,42344
2017,106334018,MENIFEE VALLEY MEDICAL CENTER,RIVERSIDE,BASIC,ED_Admit,2224
2017,106334018,MENIFEE VALLEY MEDICAL CENTER,RIVERSIDE,BASIC,ED_Visit,17115
2017,106334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,RIVERSIDE,BASIC,ED_Admit,3529
2017,106334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,RIVERSIDE,BASIC,ED_Visit,47309
2017,106334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,RIVERSIDE,BASIC,ED_Admit,1802
2017,106334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,RIVERSIDE,BASIC,ED_Visit,42880
2017,106334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Admit,12834
2017,106334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Visit,92221
2017,106334487,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,RIVERSIDE,BASIC,ED_Admit,11897
2017,106334487,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,RIVERSIDE,BASIC,ED_Visit,66296
2017,106334564,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Admit,6605
2017,106334564,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Visit,38064
2017,106334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,RIVERSIDE,BASIC,ED_Admit,6466
2017,106334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,RIVERSIDE,BASIC,ED_Visit,40041
2017,106340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,7615
2017,106340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,106973
2017,106340947,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,6965
2017,106340947,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,35126
2017,106340950,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Admit,12891
2017,106340950,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Visit,57191
2017,106340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,6538
2017,106340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,52544
2017,106341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Admit,19988
2017,106341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Visit,59459
2017,106341051,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Admit,12909
2017,106341051,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Visit,88695
2017,106342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,9671
2017,106342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,117577
2017,106344029,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Admit,4862
2017,106344029,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Visit,40639
2017,106350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Admit,932
2017,106350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Visit,18873
2017,106361110,BEAR VALLEY COMMUNITY HOSPITAL,SAN BERNARDINO,STANDBY,ED_Admit,138
2017,106361110,BEAR VALLEY COMMUNITY HOSPITAL,SAN BERNARDINO,STANDBY,ED_Visit,11245
2017,106361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,BASIC,ED_Admit,5450
2017,106361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,BASIC,ED_Visit,41175
2017,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,BASIC,ED_Admit,3157
2017,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,BASIC,ED_Visit,22210
2017,106361223,KAISER FOUNDATION HOSPITAL - FONTANA,SAN BERNARDINO,BASIC,ED_Admit,15235
2017,106361223,KAISER FOUNDATION HOSPITAL - FONTANA,SAN BERNARDINO,BASIC,ED_Visit,127074
2017,106361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,BASIC,ED_Admit,12031
2017,106361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,BASIC,ED_Visit,56638
2017,106361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,STANDBY,ED_Admit,249
2017,106361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,STANDBY,ED_Visit,9222
2017,106361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,BASIC,ED_Admit,5554
2017,106361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,BASIC,ED_Visit,41724
2017,106361318,SAN ANTONIO REGIONAL HOSPITAL,SAN BERNARDINO,BASIC,ED_Admit,12614
2017,106361318,SAN ANTONIO REGIONAL HOSPITAL,SAN BERNARDINO,BASIC,ED_Visit,71657
2017,106361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,BASIC,ED_Admit,7098
2017,106361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,BASIC,ED_Visit,62117
2017,106361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,BASIC,ED_Admit,9963
2017,106361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,BASIC,ED_Visit,66740
2017,106361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,BASIC,ED_Admit,11068
2017,106361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,BASIC,ED_Visit,72688
2017,106361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,BASIC,ED_Admit,4719
2017,106361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,BASIC,ED_Visit,35082
2017,106361458,COLORADO RIVER MEDICAL CENTER,SAN BERNARDINO,BASIC,ED_Admit,502
