oshpd_id2,oshpd_id,county_name,facility_name,control_type_desc,ed_lic_levl_end,ems_station,rural_hospital_desc,teaching_hospital_desc,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,LICENSE_CATEGORY_DESC,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Invalid_Blank_Race,Hispanic or Latino,Non-Hispanic or Non-Latino,Unknown_Eth,Invalid_Blank_Eth,Acute_Care,Against_Medical_Advice,Died,Other_Disp,Prison_Jail,Psychiatric_Care,Routine,SN_IC_Care,CAH,Childrens_or_Cancer,Home_Health_Service,Hospice_Care,Not_Defined_Elsewhere,Rehab,Residential_Care,Invalid_Blank_Disp,Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,DX_All_Pregnancies,DX_Birth_Defects,DX_Blood_Disorders,DX_Cancer,DX_Circulatory_System,DX_Digestive_System,DX_Ear_Disorders,DX_Endocrine_Diseases,DX_Eye_Disorders,DX_Genitourinary_System,DX_Infections,DX_Injuries_Poisonings,DX_Mental_Disorders,DX_Musculoskeletal_System,DX_Nervous_System,DX_Other_Reasons,DX_Perinatal_Disorders,DX_Respiratory_System,DX_Skin_Disorders,DX_Symptoms,DX_Births,ECM_Abnormal_Reaction_Later_Cx,ECM_Accidental_Falls,ECM_All_Transport_Types,ECM_Assault,ECM_Intentional_SelfHarm,ECM_Legal_War_Terrorism,ECM_Med_Device_Advrs_Incident,ECM_Natural_Envrnmntl_Factors,ECM_None,ECM_Other_Factors,ECM_Supplementary_Factors,ECM_Undetermined_Intent,ECM_W_Inanimate_Animate_Object,ECM_Medical_Misadventures,ECM_NonTrans_Drowning_Subm,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Islander,a_Black,a_Native_American_Eskimo_Aleut,a_Other_Race,a_Unknown_Race,a_White,a_Invalid_Blank_Race,a_Hispanic or Latino,a_Non-Hispanic or Non-Latino,a_Unknown_Eth,a_Invalid_Blank_Eth,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Hospice_Care,a_Prison_Jail,a_Psychiatric_Care,a_Rehab,a_Residential_Care,a_Routine,a_SN_IC_Care,a_Not_Defined_Elsewhere,a_Childrens_or_Cancer,a_Other_Disp,a_CAH,a_Disaster_Care_Site,a_Invalid_Blank_Disp,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_DX_All_Pregnancies,a_DX_Blood_Disorders,a_DX_Cancer,a_DX_Circulatory_System,a_DX_Digestive_System,a_DX_Ear_Disorders,a_DX_Endocrine_Diseases,a_DX_Genitourinary_System,a_DX_Infections,a_DX_Injuries_Poisonings,a_DX_Mental_Disorders,a_DX_Musculoskeletal_System,a_DX_Nervous_System,a_DX_Respiratory_System,a_DX_Skin_Disorders,a_DX_Symptoms,a_DX_Birth_Defects,a_DX_Births,a_DX_Eye_Disorders,a_DX_Other_Reasons,a_DX_Perinatal_Disorders,a_ECM_Abnormal_Reaction_Later_Cx,a_ECM_Accidental_Falls,a_ECM_All_Transport_Types,a_ECM_Assault,a_ECM_Intentional_SelfHarm,a_ECM_Legal_War_Terrorism,a_ECM_Medical_Misadventures,a_ECM_Natural_Environmental_Fact,a_ECM_None,a_ECM_Other_Factors,a_ECM_Supplementary_Factors,a_ECM_W_Inanimate_Animate_Object,a_ECM_Med_Device_Adverse_Inciden,a_ECM_Undetermined_Intent,a_ECM_NonTrans_Drowning_Subm,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
106014233,014233,ALAMEDA,EDEN MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,22,,,20103 LAKE CHABOT RD,CASTRO VALLEY,94546,100-149,District 10,District 20,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,Urban,General Acute Care Hospital,21130,16312,1,2862,2847,6559,6159,4558,5121,4019,2361,2329,628,,4369,7815,118,6994,155,17992,,11053,26189,201,,500,292,72,,126,732,35038,384,2,53,40,18,41,14,131,,,16829,7085,642,9313,3574,,1136,8,129,97,746,1933,625,520,421,2180,633,7965,1981,2987,768,631,30,3847,1670,9136,,149,3048,1833,545,72,39,21,88,28142,1486,214,24,1781,1,,37443,1267,33442,2734,3335,3602,,68,367,452,606,995,1361,1257,1830,1,,,1142,1136,13,916,29,3701,,1196,5705,36,,491,128,274,1159,241,7,37,210,65,2634,1682,7,1,,1,,,1565,3641,163,1421,147,,43,103,198,1249,777,3,295,318,1297,1390,101,122,207,456,139,229,2,,5,2,1,228,812,425,67,20,5,2,5,4899,28,357,66,17,6,,6937,529,6008,400
106014326,014326,ALAMEDA,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,Non-profit Corporation (incl. Church-related),Basic,48,,,275 W. MACARTHUR BLVD.,OAKLAND,94611,300-499,District 9,District 15,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,Urban,General Acute Care Hospital,64677,52876,14,10114,9449,19551,17839,14464,14725,12969,9169,7550,1737,,11792,43445,548,30559,2111,29112,,29242,86908,1417,,1104,2340,108,,100,1170,111172,720,4,26,227,96,147,52,27,274,,32816,24061,2591,46832,11262,5,2206,16,571,173,2989,5566,1842,1882,1646,5120,2519,26537,4206,8109,2433,3810,98,11280,3967,32593,4,400,7898,4716,1554,81,46,28,389,87743,6118,1319,23,7243,9,,117567,2904,105437,9226,5260,5432,1,191,381,602,786,1409,2180,2250,2595,97,202,,1474,3684,36,1548,81,3870,,1524,9100,69,,507,153,437,1215,297,,35,102,6,6496,1399,36,,9,1,,,1284,6186,71,2901,250,1,112,197,256,2535,1450,10,501,387,2178,728,194,182,254,1064,226,346,13,8,17,11,24,484,656,67,14,2,1,1,8,8576,258,531,78,12,5,,10693,429,9658,606
106014337,014337,ALAMEDA,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,Non-profit Corporation (incl. Church-related),Basic,40,,,2500 MERCED STREET,SAN LEANDRO,94577,200-299,District 9,District 18,SAN LEANDRO WEST/SAN LORENZO WEST/HAYWARD WEST,Urban,General Acute Care Hospital,37638,30033,7,6427,5606,10522,9249,8031,8705,7470,5239,5242,1187,,12084,16010,328,20765,1038,17453,,21233,45310,1135,,569,1358,64,,13,744,62744,910,7,13,903,79,190,45,37,2,,10910,14403,1545,37062,3757,1,1331,15,279,125,2173,3617,1188,1253,858,3462,1669,13081,2055,5282,1631,1582,74,6631,2336,19036,,248,4212,2243,492,46,12,28,188,52490,3065,780,13,3855,2,4,67678,2090,59643,5945,2620,2622,,27,205,295,383,727,1005,1087,1498,14,1,,955,1109,30,948,11,2189,,1005,4232,5,,201,43,245,1685,141,,21,19,2,1933,945,7,,,,,,327,3255,16,1582,61,1,106,66,89,978,747,2,200,242,1521,361,72,68,97,480,86,111,1,1,,5,9,278,330,28,5,1,,1,6,4189,104,263,28,4,5,,5242,201,4747,294
106034002,034002,AMADOR,SUTTER AMADOR HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,14,SMALL/RURAL,,200 MISSION BLVD,JACKSON,95642,50-99,District 8,District 5,IONE/JACKSON/PINE GROVE/SUTTER CREEK,Rural,General Acute Care Hospital,11165,9641,,1784,1700,2598,2465,2246,2814,2831,2311,1756,301,,217,281,335,969,423,18581,,1877,18265,664,,727,134,18,,462,54,19287,51,,3,24,7,24,,15,,,7730,6321,1136,4392,1227,,321,2,64,47,666,1338,475,283,209,1100,384,4936,699,1561,476,399,16,2589,1104,4137,,102,1840,574,151,39,7,16,82,15449,1062,117,15,1352,,,20806,72,20472,262,1034,892,,11,55,55,85,267,406,476,569,2,,,14,14,17,39,32,1810,,59,1815,52,,147,41,61,353,51,9,2,24,8,842,377,2,,,9,,,268,1372,72,187,27,,15,21,20,347,271,4,71,95,419,213,18,32,62,223,53,57,1,1,2,,1,49,185,8,,,,,3,1607,9,52,12,1,,,1926,7,1911,8
106040802,040802,BUTTE,ORCHARD HOSPITAL,Non-profit Corporation (incl. Church-related),Standby,5,SMALL/RURAL,,240 SPRUCE STREET,GRIDLEY,95948,100-149,District 4,District 3,BIGGS/EAST BIGGS/GRIDLEY,Rural,General Acute Care Hospital,5815,4591,,1435,1205,1549,1554,1332,1211,919,562,451,188,,296,175,25,2580,35,7295,,3205,7181,20,,395,275,9,27,5,18,9573,39,7,,13,,,,45,,,6330,2063,21,1302,690,,136,1,30,27,265,944,436,173,110,631,390,2238,218,602,325,255,1,1427,575,1622,,25,669,225,48,6,1,8,30,8054,454,145,77,661,3,,10406,46,9152,1208,128,118,,,9,15,28,33,47,51,63,,,,3,1,,32,,210,,30,216,,,22,7,2,18,,,,,,109,86,,,,2,,,64,162,,20,,,,2,2,32,21,,18,16,22,23,4,10,3,64,19,10,,,,,,2,18,1,,,,1,1,203,4,5,,5,6,,246,1,231,14
106040875,040875,BUTTE,ADVENTIST HEALTH FEATHER RIVER,Non-profit Corporation (incl. Church-related),Basic,18,,,5974 PENTZ ROAD,PARADISE,95969,100-149,District 4,District 3,MAGALIA/PARADISE/STIRLING CITY,Rural,General Acute Care Hospital,12567,9323,1,1987,1834,2815,2815,2110,2865,2838,2129,2040,449,9,161,158,58,899,217,20397,1,1000,20451,329,111,441,459,28,9,104,122,20509,132,,,55,13,6,3,,10,,10242,7317,481,3014,837,,422,2,56,41,751,1602,501,372,232,1251,491,4600,639,1500,660,724,8,2613,1120,4306,,88,1692,518,124,27,9,28,60,16461,1213,533,1,1135,2,,21891,40,21753,98,1457,1127,,19,68,115,183,321,559,534,739,23,23,,13,14,8,56,19,2474,,67,2474,42,1,130,57,54,387,71,2,6,20,,1329,494,1,,,,33,,536,1751,21,245,31,,28,28,45,423,450,4,68,163,362,291,17,57,59,450,79,43,,7,2,5,3,46,220,12,6,1,2,,6,1779,51,423,15,23,,,2584,7,2572,5
106040937,040937,BUTTE,OROVILLE HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,14,,,2767 OLIVE HIGHWAY,OROVILLE,95966,100-149,District 4,District 3,OROVILLE/PALERMO/THERMALITO,Rural,General Acute Care Hospital,5873,5429,,1093,1030,1934,1931,1377,1513,1119,603,416,286,,382,475,291,920,83,9151,,983,10023,296,,255,768,36,1,205,208,9823,3,,,1,,,,2,,,6079,2347,485,1588,803,,349,4,14,15,286,508,130,97,86,500,128,2145,364,1387,216,310,11,916,328,3508,,9,550,231,142,51,18,3,43,9187,311,157,3,592,2,3,11302,127,10976,199,6304,5762,,182,737,1093,1423,2355,2515,1892,1755,42,72,,377,388,374,631,29,10267,,641,11261,164,,210,898,159,315,39,56,19,1,81,9235,1053,,,,,,,4735,5955,138,1017,221,,98,58,117,1486,1271,27,417,469,3788,1513,184,368,518,527,144,1000,8,,19,50,4,265,483,72,43,3,3,5,20,9917,128,1068,53,5,1,,12066,247,11644,175
106040962,040962,BUTTE,ENLOE MEDICAL CENTER- ESPLANADE,Non-profit Corporation (incl. Church-related),Basic,49,,,1531 ESPLANADE,CHICO,95926,200-299,District 4,District 3,CHAPMANTOWN/CHICO,Urban,General Acute Care Hospital,31608,26054,1,5097,5851,10880,8457,6163,6308,6038,4127,3568,1174,,895,2147,742,12740,308,40831,,3771,45785,8107,,219,1223,76,9,268,341,55027,99,,3,2,1,334,2,59,,,25905,13641,1599,13041,3477,,1397,18,132,79,1565,4457,961,745,477,3266,1304,12317,2455,4014,1447,1267,41,6541,2445,12735,,363,4034,1983,532,98,58,3,219,44179,2915,241,10,3026,,2,57663,532,53564,3567,6491,6765,,206,629,805,985,1832,2707,2662,3171,104,155,,154,230,138,1729,65,10940,,1421,11614,221,,196,98,471,1534,248,10,41,376,96,8163,2023,,,,,,,2874,7833,135,2227,187,,78,117,316,2470,1933,19,606,898,1675,1725,166,306,358,1653,428,420,4,45,15,6,18,337,962,310,57,13,4,2,29,10433,74,893,104,36,2,,13256,154,12389,713
106050932,050932,CALAVERAS,MARK TWAIN MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,8,SMALL/RURAL,,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,1-49,District 8,District 5,ANGELS CAMP/ARNOLD/COPPEROPOLIS/MOUNTAIN RANCH/MURPHYS/SAN ANDREAS/VALLEY SPRINGS/WEST POINT,Rural,General Acute Care Hospital,5740,5116,,820,1091,1287,1348,1212,1579,1402,1107,898,112,,97,135,40,269,60,10255,,626,10183,47,,412,272,19,,122,85,9854,60,,,24,1,7,,,,,4744,3105,321,2263,423,,68,2,37,28,372,819,240,184,83,656,315,2736,546,705,300,371,1,1143,538,1712,,5,947,296,84,6,13,8,35,8039,529,193,,699,,2,10856,46,10646,164,397,371,,6,22,33,45,93,173,194,202,,,,6,2,2,4,2,752,,20,743,5,,58,19,38,117,13,1,6,4,6,322,182,2,,,,,,144,498,13,106,7,,,8,31,108,108,1,36,47,106,73,25,16,13,137,38,21,,,,,,11,55,7,2,,1,,1,611,6,68,6,,,,768,2,756,10
106060870,060870,COLUSA,COLUSA MEDICAL CENTER,Investor - Limited Liability Company,,,SMALL/RURAL,,199 E WEBSTER STREET,COLUSA,95932,1-49,District 4,District 3,COLUSA,Rural,General Acute Care Hospital,3446,2862,,1130,820,852,845,650,675,514,394,284,144,,67,116,66,,45,6014,,3341,2967,,,213,161,7,3,152,17,5715,26,5,,3,,1,1,4,,,3489,1007,182,1041,589,,89,2,12,5,131,421,341,81,122,273,148,1431,151,476,119,211,3,951,258,1083,,21,411,143,44,6,4,2,23,4727,420,131,,375,1,,6308,7,5190,1111,311,259,,2,30,44,45,88,104,133,124,,,,4,11,7,,4,544,,196,374,,,44,28,5,22,1,3,1,,,389,77,,,,,,,138,297,31,83,21,,4,15,2,89,72,1,37,51,106,18,4,14,24,99,20,14,,,,,,4,16,1,,,,,1,525,4,14,5,,,,570,5,482,83
106070924,070924,CONTRA COSTA,CONTRA COSTA REGIONAL MEDICAL CENTER,City or County,Basic,26,,,2500 ALHAMBRA AVENUE,MARTINEZ,94553,150-199,District 3,District 14,CROCKETT/HERCULES/MARTINEZ WEST/PINOLE/PORT COSTA/RICHMOND NORTHEAST/RODEO,Urban,General Acute Care Hospital,20098,20252,6,1752,3486,7631,7919,6105,6333,4455,1525,687,463,,4240,7282,198,13064,811,14761,,15098,24739,519,,244,843,2,,969,976,35917,806,,8,406,12,,,172,,1,22064,5366,3843,4273,4810,,580,6,113,68,573,1975,647,345,495,1695,779,4814,9511,3198,850,2369,23,2447,1561,8307,,115,1264,781,479,76,104,11,81,34569,1304,489,1,1080,1,1,40356,2046,31002,7308,2053,2292,1,77,475,560,628,884,891,469,338,24,,,539,767,25,1215,19,1781,,1238,3025,83,,71,4,30,12,32,70,46,,61,3912,108,,,,,,,2626,1265,41,210,204,,116,63,88,610,734,11,258,196,288,239,773,82,126,321,180,212,3,,3,20,23,152,143,22,9,10,1,4,1,3701,143,111,45,3,1,,4346,319,3274,753
106070934,070934,CONTRA COSTA,SUTTER DELTA MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,32,,,3901 LONE TREE WAY,ANTIOCH,94509,100-149,District 7,District 11,BRENTWOOD CENTRAL AND WEST/OAKLEY,Urban,General Acute Care Hospital,26322,19968,,5643,5153,8233,7306,5639,5711,3800,2139,1611,1055,,3006,13745,112,10811,154,18462,,14374,31684,232,,626,497,76,,97,264,44344,154,5,47,63,4,33,1,79,,,26141,6800,640,7592,5117,,1384,11,155,65,784,2565,1131,724,582,2539,917,9469,1523,3635,889,605,50,5832,2184,11246,,137,3280,1810,689,25,39,28,175,35343,1815,225,36,2686,2,,46290,820,40808,4662,3281,3035,,76,310,417,685,1198,1258,1112,1131,76,53,,498,1372,20,1025,36,3365,,1290,4980,46,,302,223,159,1250,98,,22,15,84,3375,780,3,1,,4,,,1991,3068,88,1018,151,,70,130,84,1347,895,9,344,311,1104,447,77,58,135,839,135,295,1,1,3,4,27,219,352,29,9,2,,3,7,5365,32,243,36,15,4,,6316,227,5604,485
106070988,070988,CONTRA COSTA,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-profit Corporation (incl. Church-related),Basic,44,,,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,500+,District 7,District 16,CLAYTON/CONCORD SOUTH/WALNUT CREEK CENTRAL AND EAST,Urban,General Acute Care Hospital,23567,18213,3,4354,3391,4583,4936,4352,4897,4408,4397,5379,1086,,3961,2674,214,4020,1445,29469,,7227,33136,1420,,202,303,54,92,35,321,39585,685,,35,401,48,8,11,3,,,1210,21331,961,16486,1793,2,746,7,173,83,1288,2311,669,456,472,1985,761,9524,1258,3045,978,548,67,3456,1362,12594,,452,4426,1589,277,22,10,75,121,30416,1236,718,3,2433,1,4,41783,1151,38860,1772,6449,6076,,310,532,698,893,1382,1884,2425,3999,147,255,,1133,761,42,769,377,9443,,1194,10992,339,,468,153,463,2716,310,10,68,221,26,5657,2420,1,6,6,,,,1550,7575,236,2869,295,,70,151,414,1826,1803,28,546,771,1423,2425,145,345,467,1316,342,365,14,6,24,19,25,694,1451,601,143,28,3,2,13,8183,200,1010,126,66,2,3,12525,458,11727,340
106070990,070990,CONTRA COSTA,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,Non-profit Corporation (incl. Church-related),Basic,52,,,1425 SOUTH MAIN STREET,WALNUT CREEK,94596,200-299,District 7,District 16,CLAYTON/CONCORD SOUTH/WALNUT CREEK CENTRAL AND EAST,Urban,General Acute Care Hospital,31699,26513,,4830,4703,6128,6177,5922,7269,6905,6737,8676,865,,7559,3472,253,8042,1593,37293,,7734,48722,1756,,843,721,95,,5,509,54092,641,8,3,775,205,107,33,174,1,,4565,18403,634,32761,1847,2,745,11,281,148,2404,3050,808,924,797,2905,1260,13414,1889,3615,1349,1401,44,4490,1696,16981,,202,5286,1672,222,38,8,34,165,43113,2975,923,6,3561,2,5,58212,751,56263,1198,3533,3344,1,73,139,289,328,717,1185,1589,2441,42,74,1,788,301,28,583,20,5158,,588,6271,19,,216,46,274,1643,272,,20,45,8,3008,1340,6,,,,,,185,4705,14,1930,44,,61,107,170,1275,938,3,181,291,1853,639,93,128,121,624,156,205,6,,2,10,15,329,631,37,2,2,,,7,5265,123,421,35,24,2,,6878,89,6693,96
106071018,071018,CONTRA COSTA,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-profit Corporation (incl. Church-related),Basic,32,,,2540 EAST STREET,CONCORD,94520,200-299,District 7,District 14,AVON/CLYDE/CONCORD CENTRAL/PITTSBURG SOUTHWEST,Urban,General Acute Care Hospital,28344,22659,6,5165,5227,7374,7586,6361,6677,5515,3493,2818,793,,3704,6601,150,8605,493,31456,,18221,32394,394,,845,548,69,168,118,612,48140,300,,13,156,21,6,11,2,,,3367,32924,946,9330,4441,1,875,10,137,98,1483,2835,1152,737,689,3042,1598,9603,2088,3701,1231,886,24,5624,2268,12928,,245,3390,1480,501,32,56,68,121,39759,2313,526,8,2509,,1,51009,1112,42358,7539,4327,4377,,31,300,552,705,1459,1967,1869,1821,,,,799,1062,33,760,46,6004,,1421,7247,36,,243,216,268,2069,137,5,50,30,17,4402,1260,1,1,5,,,,1953,4990,322,1153,286,,19,129,213,1941,1316,14,578,614,1246,703,156,151,227,922,275,192,4,,4,,,373,511,28,14,5,,11,18,6688,87,863,56,49,1,,8704,310,7753,641
106074017,074017,CONTRA COSTA,SAN RAMON REGIONAL MEDICAL CENTER,Investor - Corporation,Basic,12,,,6001 NORRIS CANYON ROAD,SAN RAMON,94583,100-149,District 7,District 16,ALAMO/DANVILLE/DIABLO/SAN RAMON,Urban,General Acute Care Hospital,9044,7240,2,1364,1736,1587,1911,2340,2255,1840,1627,1429,197,,1772,824,25,3032,108,10525,,903,15150,233,,200,69,27,1,,72,15748,47,,18,96,3,,5,,,,2646,3744,543,8689,654,10,223,1,59,31,704,1028,255,279,181,1049,245,4170,466,1047,425,255,12,1318,469,4069,,66,1473,454,56,13,5,3,50,12064,758,240,2,1101,,1,16286,217,15986,83,1523,1374,,41,66,117,206,340,428,684,958,36,21,,271,94,4,335,17,2176,,113,2757,27,,68,29,87,550,65,1,15,20,25,1553,483,,1,,,,,227,1413,30,1225,2,,18,26,64,538,498,4,148,201,400,253,45,78,96,327,78,87,2,27,3,2,2,140,148,8,,1,,,4,2156,33,394,12,1,,,2897,76,2808,13
106074097,074097,CONTRA COSTA,KAISER FOUNDATION HOSPITAL - ANTIOCH,Non-profit Corporation (incl. Church-related),Basic,36,,,4501 SAND CREEK ROAD,ANTIOCH,94531,150-199,District 7,District 11,BRENTWOOD CENTRAL AND WEST/OAKLEY,Urban,General Acute Care Hospital,33111,25527,1,6802,6157,8704,7597,7005,7232,5907,4526,3613,1096,,4616,14343,316,14118,1071,24175,,14235,43367,1037,,456,1046,46,,10,304,55478,277,20,14,666,88,212,13,8,1,,13099,12031,789,28795,3925,,994,15,239,121,1798,3260,1329,916,776,2793,1774,12326,1514,4382,1304,1419,70,6196,2011,15402,,120,3748,2014,418,31,10,18,162,44494,3183,964,10,3461,,6,58639,578,55250,2811,2020,2000,,18,149,242,346,565,885,936,876,3,,,388,703,16,662,7,2244,,646,3366,8,,255,47,148,1123,129,,7,7,2,1855,444,3,,,,,,365,2486,11,1096,60,2,30,51,69,770,689,4,140,196,1069,294,74,53,79,291,105,98,1,,1,3,3,161,276,31,5,3,,1,3,3197,54,227,39,22,1,,4020,50,3804,166
106084001,084001,DEL NORTE,SUTTER COAST HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,11,SMALL/RURAL,,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,1-49,District 2,District 2,CRESCENT CITY/GASQUET/KLAMATH/SMITH RIVER,Rural,General Acute Care Hospital,9048,8286,,1442,1460,2378,2466,1884,2417,2193,1553,1219,322,,301,181,834,1062,123,14833,,1561,15582,191,,460,199,54,,136,102,16217,90,2,9,8,3,15,,39,,,8495,4745,895,2251,948,,334,8,47,52,611,1532,282,224,106,1019,294,4257,705,1191,422,346,14,1954,911,3025,,88,1533,445,235,27,26,33,73,12717,922,91,13,1131,,,17334,90,16921,323,921,868,,18,54,98,111,308,375,415,385,7,18,,22,6,63,57,5,1636,,80,1690,19,,141,49,52,228,14,6,2,88,12,1014,180,1,,,2,,,333,1098,159,154,45,,9,17,17,254,238,2,66,76,485,205,28,27,53,220,53,37,,,,,2,40,154,13,6,4,,1,2,1463,13,65,26,2,,,1789,10,1765,14
106090793,090793,EL DORADO,BARTON MEMORIAL HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,12,SMALL/RURAL,,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,100-149,District 1,District 5,SOUTH LAKE TAHOE,Rural,General Acute Care Hospital,8682,8947,1,1727,1876,3189,2764,2023,2250,2017,1053,481,250,,583,330,134,490,449,15642,2,3295,14291,42,2,439,317,19,1,158,112,16440,4,9,129,1,,,1,,,,6972,2811,776,5783,1288,,257,1,56,21,498,967,309,307,251,849,306,5162,753,1148,417,500,3,1779,571,3475,,40,1765,1116,147,30,18,3,69,11575,918,740,,1207,,2,17630,173,16659,798,663,792,,36,94,149,148,255,309,239,162,20,43,,56,24,8,21,31,1315,,154,1297,4,,64,30,15,130,11,4,12,11,,1072,102,,3,,1,,,367,594,60,387,47,,12,16,19,149,231,2,59,100,120,302,63,45,25,219,45,40,,,1,3,4,63,152,70,8,2,,1,6,954,37,139,22,1,,,1455,8,1392,55
106090933,090933,EL DORADO,MARSHALL MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,24,SMALL/RURAL,,1100 MARSHALL WAY,PLACERVILLE,95667,100-149,District 1,District 5,COOL/DIAMOND SPRINGS/LATROBE/PILOT HILL/PLACERVILLE,Rural,General Acute Care Hospital,14212,12530,2,2095,2619,3475,3479,2797,3533,3370,2589,2363,424,,209,260,148,2605,293,23229,,2290,24195,259,,1025,,38,8,364,310,24658,234,23,,32,6,44,2,,,,11646,7617,755,5658,962,106,383,3,74,49,873,1467,578,332,234,1316,343,6825,1316,1853,603,805,19,2473,1280,5918,,118,2563,970,212,95,34,12,103,19029,1466,442,29,1667,2,2,26744,90,26187,467,2110,1866,,17,140,193,236,596,811,899,1081,2,1,,27,25,12,197,33,3682,,160,3783,32,1,213,,128,352,100,8,11,4,10,2378,756,12,,2,2,,,815,2236,75,814,36,,30,33,85,652,636,3,156,213,596,382,100,171,89,590,104,131,3,,,1,1,125,342,58,8,6,1,,8,2979,37,386,21,4,1,,3976,19,3926,31
106100005,100005,FRESNO,CLOVIS COMMUNITY MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,43,,,2755 HERNDON AVENUE,CLOVIS,93611,200-299,District 8,District 23,AUBERRY/CALWA/CENTERVILLE/CLOVIS EAST/DEL REY/FOWLER/FRIANT/SANGER/SHAVER LAKE,Rural,General Acute Care Hospital,33557,22109,,2481,4646,11666,9708,7195,7017,5348,3939,3265,401,,3105,2800,949,5441,746,42599,26,29464,25361,817,24,432,2333,64,17,202,626,51033,305,,25,55,32,223,45,274,,,24772,10938,1336,13879,4741,,2289,12,320,165,1394,3514,841,677,459,3963,949,9749,2000,4977,1331,1010,19,3980,2155,15862,,170,3868,2061,393,94,56,2,126,43703,1651,981,10,2535,9,7,55666,844,51813,3009,4458,3901,,44,383,571,815,1306,1666,1707,1861,6,,,559,335,115,363,41,6946,,2186,6097,76,,264,147,360,1621,206,,19,269,53,4301,1113,5,,1,,,,1778,4759,65,1614,143,,76,111,224,1405,1523,11,507,654,1524,710,65,103,141,868,212,195,3,4,8,13,2,450,483,22,3,1,1,,12,6622,79,601,32,53,,,8359,199,7706,454
106100697,100697,FRESNO,COALINGA REGIONAL MEDICAL CENTER,District,Standby,9,SMALL/RURAL,,1191 PHELPS AVENUE,COALINGA,93210,100-149,District 12,District 31,COALINGA,Rural,General Acute Care Hospital,1538,1317,,488,490,452,390,316,271,201,111,71,65,,27,64,9,1873,201,681,,1983,847,25,,109,61,4,,28,5,2583,4,,3,1,,11,,46,,,1707,238,97,583,230,,60,,7,3,70,198,108,54,33,183,138,725,69,80,87,66,1,537,105,331,,1,194,84,37,,4,,5,2100,162,79,1,188,,,2855,4,1927,924,34,25,,2,3,3,6,14,10,13,8,,,,1,1,,,1,56,,27,31,1,,6,1,1,2,,,,,,46,3,,,,,,,19,24,2,12,2,,,1,2,5,6,1,4,4,13,1,,1,1,11,3,6,,,,,,,1,,,,,,,55,,2,1,,,,59,,43,16
