OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
406197447,"COASTAL CARE, INC.",550001362,Parent Facility,21707 Hawthorne Blvd,Torrance,90503,19,Los Angeles,Not Applicable,,Open,9/16/2010,Home Health Agency/Hospice,Home Health Agency,33.83073,-118.35262
406197448,24/7 HOME HEALTH SERVICES,550001354,Parent Facility,4448 Eagle Rock Blvd,Los Angeles,90041,19,Los Angeles,Not Applicable,,Open,4/24/2017,Home Health Agency/Hospice,Home Health Agency,34.12547,-118.21941
406197452,"24-SEVEN HOME HEALTH, INC.",550001366,Parent Facility,648 S Barranca Ave,Covina,91723,19,Los Angeles,Not Applicable,,Open,7/21/2016,Home Health Agency/Hospice,Home Health Agency,34.078232,-117.881271
406197453,"VALLEY'S BEST HOME HEALTH, INC.",550001365,Parent Facility,130 Cook Ave,Pasadena,91107,19,Los Angeles,Not Applicable,,Open,10/3/2016,Home Health Agency/Hospice,Home Health Agency,34.1486,-118.09975
406197454,"MILLENIUM HOME HEALTH CARE, INC.",550001368,Parent Facility,13758 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,8/6/2010,Home Health Agency/Hospice,Home Health Agency,34.1863714,-118.4332983
406197455,"IMMANUEL HOSPICE, INC.",550001371,Parent Facility,30 E Santa Clara St,Arcadia,91006,19,Los Angeles,Not Applicable,,Open,1/20/2011,Home Health Agency/Hospice,Hospice,34.14223,-118.03006
406197457,"BLUE RIBBON HOME HEALTH, INC.",550001370,Parent Facility,4020 W Magnolia Blvd,Burbank,91505,19,Los Angeles,Not Applicable,,Open,8/6/2010,Home Health Agency/Hospice,Home Health Agency,34.1666313,-118.3506686
406197459,"FIVE STAR QUALITY HEALTHCARE, INC.",550001394,Parent Facility,116 N Artsakh Ave,Glendale,91206,19,Los Angeles,Not Applicable,,Open,12/26/2018,Home Health Agency/Hospice,Home Health Agency,34.14728,-118.25382
406197460,ELITE HOME CARE,550001393,Parent Facility,500 N Central Ave,Glendale,91203,19,Los Angeles,Not Applicable,,Open,9/30/2010,Home Health Agency/Hospice,Home Health Agency,34.1532314,-118.257193
406197462,"CARLUZA HOSPICE, INC.",550001420,Parent Facility,11712 Moorpark St,Studio City,91604,19,Los Angeles,Not Applicable,,Open,10/29/2010,Home Health Agency/Hospice,Hospice,34.1499908,-118.3882555
406197464,HUMAN TOUCH HOME HEALTH CARE AGENCY - BRANCH,980001010,Branch,44818 Fern Ave,Lancaster,93534,19,Los Angeles,Not Applicable,,Open,7/30/2010,Home Health Agency/Hospice,Home Health Agency,34.69635,-118.14436
406197465,CHOICE HOME HEALTH SERVICES,550001419,Parent Facility,14101 Valleyheart Dr,Sherman Oaks,91423,19,Los Angeles,Not Applicable,,Open,11/7/2015,Home Health Agency/Hospice,Home Health Agency,34.15496,-118.44059
406197466,OPTIMAL HOME HEALTH,550001403,Parent Facility,19634 Ventura Blvd,Tarzana,91356,19,Los Angeles,Not Applicable,,Open,5/8/2019,Home Health Agency/Hospice,Home Health Agency,34.17265,-118.56124
406197467,COLUMBIA EXCEL HOME HEALTH CARE,550001402,Parent Facility,22151 Ventura Blvd,Woodland Hills,91364,19,Los Angeles,Not Applicable,,Open,3/18/2019,Home Health Agency/Hospice,Home Health Agency,34.1687,-118.60992
406197469,"KIND HANDS, INC.",550001406,Parent Facility,12340 Santa Monica Blvd,Los Angeles,90025,19,Los Angeles,Not Applicable,,Open,9/10/2014,Home Health Agency/Hospice,Home Health Agency,34.03925,-118.46619
406197470,OLYMPIA HOSPICE AND PALLIATIVE CARE,550001418,Parent Facility,2312 W Victory Blvd,Burbank,91506,19,Los Angeles,Not Applicable,,Open,3/29/2019,Home Health Agency/Hospice,Hospice,34.18453,-118.33663
406197471,BUENA VISTA VALLEY HOSPICE,550001417,Parent Facility,16909 Parthenia St,North Hills,91343,19,Los Angeles,Not Applicable,,Open,5/30/2017,Home Health Agency/Hospice,Hospice,34.22853,-118.50061
406197472,"NCA HOME HEALTH CARE, INC",550001409,Parent Facility,4533 Van Nuys Blvd,Sherman Oaks,91403,19,Los Angeles,Not Applicable,,Open,9/26/2019,Home Health Agency/Hospice,Home Health Agency,34.15399,-118.44873
406197473,HYGIEIA HOSPICE,550001429,Parent Facility,17100 Pioneer Blvd,Artesia,90701,19,Los Angeles,Not Applicable,,Open,11/29/2014,Home Health Agency/Hospice,Hospice,33.87544,-118.08219
406197474,"COMMUNITY HOSPICE CARE, LLC.",550001404,Parent Facility,17141 Ventura Blvd,Encino,91316,19,Los Angeles,Not Applicable,,Open,9/24/2010,Home Health Agency/Hospice,Hospice,34.1609836,-118.5068808
406197478,"CALIFORNIA CARE HOME HEALTH AGENCY, INC.",550001434,Parent Facility,315 W Pondera St,Lancaster,93534,19,Los Angeles,Not Applicable,,Open,11/30/2010,Home Health Agency/Hospice,Home Health Agency,34.69021,-118.1328
406197479,"PREMIER HEALTHCARE SERVICES, LLC",550001478,Parent Facility,25129 The Old Rd,Stevenson Ranch,91381,19,Los Angeles,Not Applicable,,Open,5/25/2012,Home Health Agency/Hospice,Home Health Agency,34.37521,-118.56396
406197480,"PARADISE HOSPICE, INC.",550001243,Parent Facility,1864 E Washington Blvd,Pasadena,91104,19,Los Angeles,Not Applicable,,Open,3/26/2010,Home Health Agency/Hospice,Hospice,34.16911,-118.11214
406197481,"A C HOSPICE, INC.",550000460,Parent Facility,3756 Santa Rosalia Dr,Los Angeles,90008,19,Los Angeles,Not Applicable,,Open,1/11/2019,Home Health Agency/Hospice,Hospice,34.00882,-118.33916
406197483,"CAREYES HOSPICE, INC.",550000977,Parent Facility,1111 Grand Ave,Diamond Bar,91765,19,Los Angeles,Not Applicable,,Open,4/2/2015,Home Health Agency/Hospice,Hospice,33.9859091,-117.8441068
406197484,VITAS HEALTHCARE CORPORATION OF CALIFORNIA - BRANCH - LANCASTER,980000729,Branch,44444 16th St W,Lancaster,93534,19,Los Angeles,Not Applicable,,Open,2/22/2011,Home Health Agency/Hospice,Hospice,34.69079,-118.15849
406197489,"HEALTH FIRST HOSPICE, INC.",550001560,Parent Facility,12158 Hamlin St,North Hollywood,91606,19,Los Angeles,Not Applicable,,Open,11/8/2012,Home Health Agency/Hospice,Hospice,34.1884309,-118.39782
406197492,"SILVER STAR HOME HEALTH, INC.",550001491,Parent Facility,3171 Los Feliz Blvd,Los Angeles,90039,19,Los Angeles,Not Applicable,,Open,5/21/2019,Home Health Agency/Hospice,Home Health Agency,34.12387,-118.26828
406197493,"CIRCLE OF LIFE HOME HEALTH, INC.",550001485,Parent Facility,1241 S Glendale Ave,Glendale,91205,19,Los Angeles,Not Applicable,,Open,1/27/2016,Home Health Agency/Hospice,Home Health Agency,34.13066,-118.25247
406197494,WE CARE HOMEHEALTH INC.,550001572,Parent Facility,14328 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,7/10/2019,Home Health Agency/Hospice,Home Health Agency,34.1866,-118.44541
406197496,"ARGUS HOME HEALTH, INC.",550001553,Parent Facility,13746 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,2/4/2019,Home Health Agency/Hospice,Home Health Agency,34.18664,-118.43276
406197497,"AMAX CARE SERVICES, INC.",550001542,Parent Facility,936 Crenshaw Blvd,Los Angeles,90019,19,Los Angeles,Not Applicable,,Open,3/22/2016,Home Health Agency/Hospice,Home Health Agency,34.05538,-118.32257
406197498,"AMAX HOME HEALTH, INC.",550001543,Parent Facility,11911 Artesia Blvd,Artesia,90701,19,Los Angeles,Not Applicable,,Open,5/26/2017,Home Health Agency/Hospice,Home Health Agency,33.87315,-118.07968
406197500,"ADVANCED HOME CARE SERVICES, INC.",550001482,Parent Facility,981 Corporate Center Dr,Pomona,91768,19,Los Angeles,Not Applicable,,Open,1/21/2015,Home Health Agency/Hospice,Home Health Agency,34.0626,-117.80289
406197501,"A1 UNLIMITED HOME HEALTH CARE, INC.",550001506,Parent Facility,3200 W Burbank Blvd,Burbank,91505,19,Los Angeles,Not Applicable,,Open,10/8/2018,Home Health Agency/Hospice,Home Health Agency,34.17627,-118.34542
406197502,"ASSURITY HOSPICE, INC.",550001565,Parent Facility,1241 S Glendale Ave,Glendale,91205,19,Los Angeles,Not Applicable,,Open,4/15/2019,Home Health Agency/Hospice,Hospice,34.13063,-118.25247
406197503,"EVERLOVING HOME HEALTH, INC.",550001588,Parent Facility,6930 Owensmouth Ave,Canoga Park,91303,19,Los Angeles,Not Applicable,,Open,3/15/2018,Home Health Agency/Hospice,Home Health Agency,34.19654,-118.60151
406197504,"ETERNALLY YOURS HOSPICE, INC.",550001587,Parent Facility,2550 E Amar Rd,West Covina,91792,19,Los Angeles,Not Applicable,,Open,7/31/2013,Home Health Agency/Hospice,Hospice,34.02741,-117.8959
406197505,"FAITH & HOPE HOME HEALTH, INC.",550001460,Parent Facility,425 S Victory Blvd,Burbank,91502,19,Los Angeles,Not Applicable,,Open,2/13/2018,Home Health Agency/Hospice,Home Health Agency,34.1699,-118.31411
406197506,"FIRST RESPONSE HOME CARE, INC.",550001571,Parent Facility,4730 Woodman Ave,Sherman Oaks,91423,19,Los Angeles,Not Applicable,,Open,4/22/2018,Home Health Agency/Hospice,Home Health Agency,34.1566,-118.4312
406197507,"DOCTORS CHOICE HOSPICE, INC.",550001563,Parent Facility,23133 Ventura Blvd,Woodland Hills,91364,19,Los Angeles,Not Applicable,,Open,7/26/2012,Home Health Agency/Hospice,Hospice,34.16321,-118.62988
406197508,"GENTLE TOUCH HOME HEALTH CARE, INC.",550001578,Parent Facility,6342 Coldwater Canyon Ave,North Hollywood,91606,19,Los Angeles,Not Applicable,,Open,4/21/2011,Home Health Agency/Hospice,Home Health Agency,34.18612,-118.41377
406197509,"GENTLE TOUCH HEALTH SERVICES, INC.",550001551,Parent Facility,11755 Victory Blvd,North Hollywood,91606,19,Los Angeles,Not Applicable,,Open,11/15/2014,Home Health Agency/Hospice,Home Health Agency,34.18671,-118.38936
406197510,"GRACE AND HOPE HOSPICE, INC.",550001585,Parent Facility,13735 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,4/13/2017,Home Health Agency/Hospice,Hospice,34.18669,-118.43236
406197511,GRACEFUL PALMS HOSPICE AND PALLIATIVE CARE CORP.,550001586,Parent Facility,40015 Sierra Hwy,Palmdale,93550,19,Los Angeles,Not Applicable,,Open,5/5/2015,Home Health Agency/Hospice,Hospice,34.60989,-118.12261
406197513,"CENTRAL CALIFORNIA HOME HEALTH, INC.",550001557,Parent Facility,12722 Riverside Dr,Valley Village,91607,19,Los Angeles,Not Applicable,,Open,8/30/2018,Home Health Agency/Hospice,Home Health Agency,34.15758,-118.41028
406197514,"CORE HOME HEALTH AGENCY, INC.",550001501,Parent Facility,421 Arden Ave,Glendale,91203,19,Los Angeles,Not Applicable,,Open,7/4/2011,Home Health Agency/Hospice,Home Health Agency,34.15849,-118.26236
406197515,"GOLDEN YEARS HOME HEALTH, INC.",550001480,Parent Facility,1305 W Arrow Hwy,San Dimas,91773,19,Los Angeles,Not Applicable,,Open,7/17/2019,Home Health Agency/Hospice,Home Health Agency,34.10677,-117.83365
406197517,"CROSS CARE, INC.",550001504,Parent Facility,4055 Wilshire Blvd,Los Angeles,90010,19,Los Angeles,Not Applicable,,Open,2/11/2011,Home Health Agency/Hospice,Home Health Agency,34.06172,-118.31621
406197518,"CURING HANDS HOME HEALTH, INC.",550001580,Parent Facility,1036 N Lake St,Burbank,91502,19,Los Angeles,Not Applicable,,Open,4/15/2014,Home Health Agency/Hospice,Home Health Agency,34.18559,-118.32169
406197519,"EXECUTIVE HOME HEALTH, INC.",550001481,Parent Facility,750 S Raymond Ave,Pasadena,91105,19,Los Angeles,Not Applicable,,Open,4/19/2012,Home Health Agency/Hospice,Home Health Agency,34.1326729,-118.1487078
406197521,"HOME HEALTH 2U, INC.",550001503,Parent Facility,273 W Alameda Ave,Burbank,91502,19,Los Angeles,Not Applicable,,Open,2/14/2015,Home Health Agency/Hospice,Home Health Agency,34.16735,-118.30738
406197524,"M.G.A. HOME HEALTH SERVICES, INC.",550001574,Parent Facility,3538 West Beverly Boulevard,Montebello,90640,19,Los Angeles,Not Applicable,,Open,6/11/2019,Home Health Agency/Hospice,Home Health Agency,34.0257,-118.14273
406197525,"MID VALLEY HOME HEALTH CARE, INC.",550001583,Parent Facility,7220 Woodman Ave,Van Nuys,91405,19,Los Angeles,Not Applicable,,Open,5/9/2011,Home Health Agency/Hospice,Home Health Agency,34.20196,-118.43122
406197526,"MID VALLEY HOSPICE, INC.",550001483,Parent Facility,4312 Woodman Ave,Sherman Oaks,91423,19,Los Angeles,Not Applicable,,Open,1/23/2012,Home Health Agency/Hospice,Hospice,34.148492,-118.4311669
406197529,"PERSONAL CARE HOSPICE SERVICES, INC.",550001515,Parent Facility,2318 W Burbank Blvd,Burbank,91506,19,Los Angeles,Not Applicable,,Open,9/24/2014,Home Health Agency/Hospice,Hospice,34.17919,-118.33667
406197530,"PLEASANT HOME HEALTH CARE, INC.",550001521,Parent Facility,1516 N San Fernando Blvd,Burbank,91504,19,Los Angeles,Not Applicable,,Open,7/24/2012,Home Health Agency/Hospice,Home Health Agency,34.19119,-118.32279
406197531,"POMONA VALLEY HOME CARE, INC.",550001576,Parent Facility,1109 Via Verde,San Dimas,91773,19,Los Angeles,Not Applicable,,Open,4/26/2011,Home Health Agency/Hospice,Home Health Agency,34.074172,-117.8289449
406197532,"SAINT NAZARETH HOSPICE, INC.",550001554,Parent Facility,3303 W Burbank Blvd,Burbank,91505,19,Los Angeles,Not Applicable,,Open,7/13/2015,Home Health Agency/Hospice,Hospice,34.17613,-118.34602
406197533,"ST. PETER'S HOSPICE CARE, INC.",550001552,Parent Facility,8001 Laurel Canyon Blvd,North Hollywood,91605,19,Los Angeles,Not Applicable,,Open,4/7/2011,Home Health Agency/Hospice,Hospice,34.21615,-118.39656
406197535,"SPIRITUAL TOUCH HOSPICE, INC.",550001486,Parent Facility,2063 S Atlantic Blvd,Monterey Park,91754,19,Los Angeles,Not Applicable,,Open,8/30/2019,Home Health Agency/Hospice,Hospice,34.04012,-118.14245
406197536,"SOCAL HOME HEALTH, INC.",550001487,Parent Facility,1241 S Glendale Ave,Glendale,91205,19,Los Angeles,Not Applicable,,Open,1/3/2016,Home Health Agency/Hospice,Home Health Agency,34.13066,-118.25247
406197539,"SANTA YEKATERINA HOSPICE, INC.",550001494,Parent Facility,5958 Vineland Ave,North Hollywood,91601,19,Los Angeles,Not Applicable,,Open,1/20/2011,Home Health Agency/Hospice,Hospice,34.1791,-118.37027
406197540,"SANITY HOME HEATH SERVICES, INC.",550001573,Parent Facility,1321 E Colorado St,Glendale,91205,19,Los Angeles,Not Applicable,,Open,5/5/2018,Home Health Agency/Hospice,Home Health Agency,34.14272,-118.23673
406197543,"SIERRA HOSPICE CARE, INC.",550001595,Parent Facility,3660 Wilshire Blvd,Los Angeles,90010,19,Los Angeles,Not Applicable,,Open,5/18/2011,Home Health Agency/Hospice,Hospice,34.0617,-118.30494
406197544,"SOUTH VALLEY HOSPICE SERVICES, INC.",550001513,Parent Facility,30851 Agoura Rd,Agoura Hills,91301,19,Los Angeles,Not Applicable,,Open,3/30/2017,Home Health Agency/Hospice,Hospice,34.14476,-118.79304
406197545,"SUNRISE HOME HEALTH, INC.",550001517,Parent Facility,2919 W Burbank Blvd,Burbank,91505,19,Los Angeles,Not Applicable,,Open,3/4/2016,Home Health Agency/Hospice,Home Health Agency,34.17706,-118.34324
406197546,"SUPREME HOSPICE AND PALLIATIVE CARE, INC.",550001505,Parent Facility,8285 W Sunset Blvd,West Hollywood,90046,19,Los Angeles,Not Applicable,,Open,8/2/2013,Home Health Agency/Hospice,Hospice,34.09685,-118.36972
406197547,"SHEPHERD HOSPICE CARE, INC.",550001544,Parent Facility,8383 Wilshire Blvd,Beverly Hills,90211,19,Los Angeles,Not Applicable,,Open,4/6/2014,Home Health Agency/Hospice,Hospice,34.06444,-118.37302
406197549,"TRUE CARE HOSPICE, INC.",550001492,Parent Facility,7355 Topanga Canyon Blvd,Canoga Park,91303,19,Los Angeles,Not Applicable,,Open,1/18/2015,Home Health Agency/Hospice,Hospice,34.20438,-118.60599
406197550,"TRI - CARE HOME HEALTH SERVICES, INC.",550001582,Parent Facility,14126 Sherman Way,Van Nuys,91405,19,Los Angeles,Not Applicable,,Open,5/12/2011,Home Health Agency/Hospice,Home Health Agency,34.20119,-118.44091
406197551,VIDA HOSPICE,550001594,Parent Facility,1211 W Magnolia Blvd,Burbank,91506,19,Los Angeles,Not Applicable,,Open,4/18/2012,Home Health Agency/Hospice,Hospice,34.1762721,-118.3220162
406197555,"WEST COAST HOSPICE MANAGEMENT, INC.",550001579,Parent Facility,7100 Hayvenhurst Ave,Van Nuys,91406,19,Los Angeles,Not Applicable,,Open,5/4/2019,Home Health Agency/Hospice,Hospice,34.19917,-118.49222
406197562,"HELPING HANDS HOME HEALTH CENTER, INC.",550001498,Parent Facility,2116 Wilshire Blvd,Santa Monica,90403,19,Los Angeles,Not Applicable,,Open,3/1/2014,Home Health Agency/Hospice,Home Health Agency,34.03224,-118.4821
406197563,"SAINT NECTARIOS HOSPICE, INC.",550001639,Parent Facility,740 E Wilson Ave,Glendale,91206,19,Los Angeles,Not Applicable,,Open,6/24/2011,Home Health Agency/Hospice,Hospice,34.1481323,-118.2457447
406197566,ABLE HANDS HOME HEALTH SERVICES,550001640,Parent Facility,517 E Wilson Ave,Glendale,91206,19,Los Angeles,Not Applicable,,Open,7/8/2011,Home Health Agency/Hospice,Home Health Agency,34.14818,-118.24898
406197567,"HARVARD HEALTH SERVICES, INC",550001641,Parent Facility,126 S Jackson St,Glendale,91205,19,Los Angeles,Not Applicable,,Open,6/10/2011,Home Health Agency/Hospice,Home Health Agency,34.14533,-118.25007
406197568,PEACE HOME HEALTH,550001642,Parent Facility,2420 W Carson St,Torrance,90501,19,Los Angeles,Not Applicable,,Open,5/24/2011,Home Health Agency/Hospice,Home Health Agency,33.83131,-118.3265
406197570,"PROHEALTH HOME CARE SERVICES, INC",550001507,Parent Facility,4221 Wilshire Blvd,Los Angeles,90010,19,Los Angeles,Not Applicable,,Open,8/15/2011,Home Health Agency/Hospice,Home Health Agency,34.06178,-118.32096
406197573,GMC PROFESSIONAL HOSPICE CARE INC,550001627,Parent Facility,401 S Main St,Pomona,91766,19,Los Angeles,Not Applicable,,Open,6/30/2011,Home Health Agency/Hospice,Hospice,34.05569,-117.75229
406197574,BONUM HOSPICE SERVICES,550001625,Parent Facility,2000 W Magnolia Blvd,Burbank,91506,19,Los Angeles,Not Applicable,,Open,6/10/2011,Home Health Agency/Hospice,Hospice,34.17363,-118.32976
406197575,"ALBA HOME HEALTH, INC.",550001628,Parent Facility,1241 S Glendale Ave,Glendale,91205,19,Los Angeles,Not Applicable,,Open,1/22/2019,Home Health Agency/Hospice,Home Health Agency,34.13064,-118.25246
406197576,"VALLEY CARE HOME HEALTH, INC",550001629,Parent Facility,353 E Angeleno Ave,Burbank,91502,19,Los Angeles,Not Applicable,,Open,4/19/2013,Home Health Agency/Hospice,Home Health Agency,34.182,-118.30574
406197577,"HAGA HOSPICE, INC",550001644,Parent Facility,5627 Sepulveda Blvd,Van Nuys,91411,19,Los Angeles,Not Applicable,,Open,6/17/2011,Home Health Agency/Hospice,Hospice,34.1727827,-118.4661685
406197578,"COMPASSIONATE HOSPICE CARE, INC",550001654,Parent Facility,3512 W Victory Blvd,Burbank,91505,19,Los Angeles,Not Applicable,,Open,4/21/2017,Home Health Agency/Hospice,Hospice,34.1847,-118.34968
406197579,"INTRA CARE HOSPICE CARE, INC.",550001615,Parent Facility,3251 W 6th St,Los Angeles,90020,19,Los Angeles,Not Applicable,,Open,8/14/2017,Home Health Agency/Hospice,Hospice,34.06365,-118.29302
406197582,"THE CARING CONNECTION, INC.",550001616,Parent Facility,10727 White Oak Ave,Granada Hills,91344,19,Los Angeles,Not Applicable,,Open,5/25/2011,Home Health Agency/Hospice,Home Health Agency,34.26561,-118.51979
406197583,"C@A HOSPICE, INC.",550001614,Parent Facility,100 W Broadway,Glendale,91210,19,Los Angeles,Not Applicable,,Open,8/12/2016,Home Health Agency/Hospice,Hospice,34.146239,-118.255482
406197584,"PRECISION HOSPICE AND PALLIATIVE CARE, CORP.",550001604,Parent Facility,210 N Central Ave,Glendale,91203,19,Los Angeles,Not Applicable,,Open,8/5/2013,Home Health Agency/Hospice,Hospice,34.14847,-118.25789
406197585,"COMFORT DESTINY HOSPICE, INC.",550001599,Parent Facility,1241 S Glendale Ave,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2/5/2020,Home Health Agency/Hospice,Hospice,34.13063,-118.25247
406197588,"ANGELS HOSPICE SERVICES, INC.",550001661,Parent Facility,126 S Jackson St,Glendale,91205,19,Los Angeles,Not Applicable,,Open,6/24/2011,Home Health Agency/Hospice,Hospice,34.145821,-118.2500614
406197600,CALIFORNIA HOSPICE CARE,550001740,Parent Facility,8001 Laurel Canyon Blvd,North Hollywood,91605,19,Los Angeles,Not Applicable,,Open,10/14/2014,Home Health Agency/Hospice,Hospice,34.21615,-118.39656
406197601,ROZE ROOM HOSPICE OF SAN GABRIEL VALLEY,550001739,Parent Facility,55 E Huntington Dr,Arcadia,91006,19,Los Angeles,Not Applicable,,Open,9/28/2011,Home Health Agency/Hospice,Hospice,34.1401,-118.02878
406197602,"TOTAL CARE HOME HEALTH CARE, INC",550001707,Parent Facility,178 S Victory Blvd,Burbank,91502,19,Los Angeles,Not Applicable,,Open,4/21/2014,Home Health Agency/Hospice,Home Health Agency,34.17251,-118.31599
406197603,"SUNRISE HOME HEALTH CARE PROVIDER, INC",550001705,Parent Facility,2211 S Hacienda Blvd,Hacienda Heights,91745,19,Los Angeles,Not Applicable,,Open,9/16/2011,Home Health Agency/Hospice,Home Health Agency,33.99443,-117.96875
406197604,"ACTIVE PLUS HOME HEALTH CARE, INC",550001706,Parent Facility,16600 Sherman Way,Van Nuys,91406,19,Los Angeles,Not Applicable,,Open,12/5/2019,Home Health Agency/Hospice,Home Health Agency,34.20107,-118.49536
406197605,"UNIQUE HOSPICE AND PALLIATIVE CARE, INC",550001676,Parent Facility,690 W Foothill Blvd,Monrovia,91016,19,Los Angeles,Not Applicable,,Open,2/15/2017,Home Health Agency/Hospice,Hospice,34.15119,-118.01293
406197606,"PLEASANTVILLE HOSPICE, INC",550001675,Parent Facility,1005 N Screenland Dr,Burbank,91505,19,Los Angeles,Not Applicable,,Open,8/26/2011,Home Health Agency/Hospice,Hospice,34.1676062,-118.348047
406197607,"RIGHT CHOICE HOME HEALTH, INC",550001677,Parent Facility,6365 Van Nuys Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,8/24/2011,Home Health Agency/Hospice,Home Health Agency,34.186186,-118.449152
406197610,"DEVOTED NURSES HOME HEALTH CARE, INC",550001737,Parent Facility,5627 Sepulveda Blvd,Van Nuys,91411,19,Los Angeles,Not Applicable,,Open,9/15/2011,Home Health Agency/Hospice,Home Health Agency,34.1727827,-118.4661685
406197611,RHODES CARE HOSPICE,550001738,Parent Facility,4032 Wilshire Blvd,Los Angeles,90010,19,Los Angeles,Not Applicable,,Open,11/15/2015,Home Health Agency/Hospice,Hospice,34.06167,-118.31554
406197618,"I&V HOME HEALTH, INC",550001771,Parent Facility,336 N Central Ave,Glendale,91203,19,Los Angeles,Not Applicable,,Open,11/28/2017,Home Health Agency/Hospice,Home Health Agency,34.15126,-118.25788
406197619,"PRIORITYCARE PROFESSIONAL HOME HEALTH, INC",550001770,Parent Facility,38733 9th St E,Palmdale,93550,19,Los Angeles,Not Applicable,,Open,11/1/2011,Home Health Agency/Hospice,Home Health Agency,34.58669,-118.11446
406197620,ST. JOSEPH HOSPITIUM,550001772,Parent Facility,135 W Walnut St,Gardena,90248,19,Los Angeles,Not Applicable,,Open,12/30/2013,Home Health Agency/Hospice,Hospice,33.8755298,-118.2763935
406197621,HELPING ANGELES HOSPICE,550001768,Parent Facility,3600 Wilshire Blvd,Los Angeles,90010,19,Los Angeles,Not Applicable,,Open,11/28/2017,Home Health Agency/Hospice,Hospice,34.0617,-118.30361
406197628,"SPECTRUM HOSPICE, INC",550001688,Parent Facility,1925 W Glenoaks Blvd,Glendale,91201,19,Los Angeles,Not Applicable,,Open,8/5/2011,Home Health Agency/Hospice,Hospice,34.1745813,-118.2942811
406197632,"ADVANCE SPECIALTY CARE, LLC",550001763,Parent Facility,3470 Wilshire Blvd,Los Angeles,90010,19,Los Angeles,Not Applicable,,Open,9/29/2011,Home Health Agency/Hospice,Home Health Agency,34.06173,-118.29979
406197633,"STEWARD HOME HEALTH AGENCY, INC",550001708,Parent Facility,16446 Woodruff Ave,Bellflower,90706,19,Los Angeles,Not Applicable,,Open,5/5/2015,Home Health Agency/Hospice,Home Health Agency,33.88392,-118.11731
406197634,"AFFINITY HEALTH CARE PROVIDERS, INC",550001691,Parent Facility,1551 Colorado Blvd,Los Angeles,90041,19,Los Angeles,Not Applicable,,Open,8/31/2011,Home Health Agency/Hospice,Home Health Agency,34.13956,-118.1999
406197635,"SANTA HOME HEALTH CARE, INC",550001690,Parent Facility,8281 Melrose Ave,Los Angeles,90046,19,Los Angeles,Not Applicable,,Open,11/16/2013,Home Health Agency/Hospice,Home Health Agency,34.08372,-118.36983
406197636,"EGEIA HOME HEALTH, INC",550001731,Parent Facility,1101 E Broadway,Glendale,91205,19,Los Angeles,Not Applicable,,Open,8/19/2011,Home Health Agency/Hospice,Home Health Agency,34.14629,-118.24162
406197637,"PANACEA GROUP, INC",550001602,Parent Facility,3786 La Crescenta Ave,Glendale,91208,19,Los Angeles,Not Applicable,,Open,6/14/2017,Home Health Agency/Hospice,Home Health Agency,34.2108,-118.23997
406197638,"SOTERIA HOME HEALTH AGENCY, INC",550001764,Parent Facility,959 N La Brea Ave,Inglewood,90302,19,Los Angeles,Not Applicable,,Open,10/18/2011,Home Health Agency/Hospice,Home Health Agency,33.97595,-118.35766
406197640,"WISTERIA HOSPICE, INC",550001762,Parent Facility,4195 N Viking Way,Long Beach,90808,19,Los Angeles,Not Applicable,,Open,11/27/2015,Home Health Agency/Hospice,Hospice,33.8334361,-118.1254478
406197641,"LIBERTY HOSPICE, INC",550001760,Parent Facility,1111 N Brand Blvd,Glendale,91202,19,Los Angeles,Not Applicable,,Open,9/26/2011,Home Health Agency/Hospice,Hospice,34.16217,-118.25509
406197642,"PREMIUM HOSPICE, INC",550001761,Parent Facility,12241 Firestone Blvd,Norwalk,90650,19,Los Angeles,Not Applicable,,Open,10/5/2011,Home Health Agency/Hospice,Hospice,33.9072399,-118.071546
406197643,ROZE ROOM HOSPICE OF SOUTH BAY,550001766,Parent Facility,4510 E Pacific Coast Hwy,Long Beach,90804,19,Los Angeles,Not Applicable,,Open,10/11/2011,Home Health Agency/Hospice,Hospice,33.7879448,-118.1398405
406197644,HAVEN HEALTH,550001696,Parent Facility,2895 Temple Ave,Signal Hill,90755,19,Los Angeles,Not Applicable,,Open,6/9/2014,Home Health Agency/Hospice,Hospice,33.80904,-118.15897
406197650,FOUNTAIN HOSPICE,550001840,Parent Facility,2542 W 3rd St,Los Angeles,90057,19,Los Angeles,Not Applicable,,Open,12/30/2011,Home Health Agency/Hospice,Hospice,34.0654756,-118.2777785
